employee_id,first_name,last_name,department,sub-department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,salary,hire_date,term_date,term_type,term_reason,active_status
6062356675,Eimile,Brittain,HR,Recruiting,1653689124,3613728055,8421163041,12104572130,Individual Contributor,75260,24-09-2013,,,,1
6062978725,Saundra,Cowing,R&D,Research,9834077650,574484177,9928084959,12104572130,Individual Contributor,86542,30-12-2014,,,,1
6064345413,Julius,Westgate,HR,Benefits,8377149542,12104572130,,,Manager,69828,03-09-2016,,,,1
6068408310,Ainslee,Jeanin,Software,Software Development,5912824385,8277660536,21007178,12104572130,Individual Contributor,103852,08-01-2020,,,,1
6070184130,Sabina,Risbrough,Marketing,Marketing Research,3894620932,3567515372,1949400041,12104572130,Individual Contributor,67100,12-02-2012,24-12-2013,Involuntary,Company restructuring,0
6070507973,Cloe,Tapp,Software,Software Development,2870084555,6268712051,12104572130,,Team Lead,115548,14-04-2016,,,,1
6074908055,Rickard,Jackalin,Software,Technical Support,3228223998,7941658615,21007178,12104572130,Individual Contributor,77026,07-11-2020,,,,1
6075391289,Adrienne,De Bruyne,Software,Technical Support,8710410726,5390863100,9368442131,12104572130,Individual Contributor,100589,12-01-2020,,,,1
6075544681,Jazmin,Castellucci,Administration,Facilities,6552319633,2749334301,3373364129,12104572130,Individual Contributor,49951,16-05-2019,,,,1
6077101779,Ed,Habard,Software,Software Development,3583023331,9798129566,3902693036,12104572130,Individual Contributor,87888,25-05-2012,,,,1
6079131815,Grove,Este,Software,QA,6505384746,1280971696,3159687889,12104572130,Individual Contributor,104378,29-05-2017,,,,1
6081083629,Yank,Paulin,Marketing,Public Relations,605118435,3567515372,4092540016,12104572130,Individual Contributor,81342,21-09-2017,28-09-2018,Involuntary,Termination for cause,0
6085326434,Mitchel,Hawtry,Software,Technical Support,4719965456,9798129566,1327507817,12104572130,Individual Contributor,78362,24-08-2020,,,,1
6086748203,Nadiya,Grishukov,Software,Technical Support,7069124836,315421483,21007178,12104572130,Individual Contributor,74045,04-04-2012,27-01-2014,Voluntary,Better salary,0
6088327216,Kliment,Jenkinson,Sales,Account Management,5977987482,4776915593,3142852362,12104572130,Individual Contributor,79315,15-02-2019,,,,1
6090263276,Gilberte,Nanninini,Marketing,Advertising,6637306671,3307450964,2813655685,12104572130,Individual Contributor,87370,03-10-2015,,,,1
6097929113,Dilly,Pettko,Administration,Facilities,3301482371,2749334301,6630511380,12104572130,Individual Contributor,63044,18-03-2021,,,,1
6099368361,Gabriellia,Borrel,Customer Service,Account Management,8474160782,4701018058,9657388599,12104572130,Individual Contributor,58057,22-10-2013,,,,1
6100293639,Martainn,Alvares,R&D,Research,9694868022,574484177,3792599203,12104572130,Individual Contributor,87471,12-02-2014,,,,1
6102968019,Wilton,Rodd,Legal,Litigation,12104572130,,,,Director,125432,27-06-2014,,,,1
6106925788,Denys,Sisselot,HR,Training,8416606255,1122783933,8377149542,12104572130,Individual Contributor,76266,18-09-2013,,,,1
6107072721,Ninette,Berryann,Legal,Intellectual Property,4142936723,3180541437,6102968019,12104572130,Individual Contributor,80997,27-06-2013,,,,1
6108641798,Tomas,Wallas,Procurement,Vendor Management,7721761432,2942515027,822744718,12104572130,Individual Contributor,52193,21-05-2012,27-02-2014,Voluntary,Found a better opportunity,0
6117579543,Lazar,de Keep,Operations,Logistics,340589918,8495424892,12104572130,,Team Lead,69108,09-09-2017,,,,1
6119288464,Gordie,Witherup,HR,Recruiting,4236317575,1159005086,1871591752,12104572130,Individual Contributor,56626,13-02-2020,,,,1
6123517755,Fielding,Stiddard,Software,QA,5305237896,6372547560,12104572130,,Team Lead,87103,29-03-2012,,,,1
6124858654,Arron,Henbury,Finance,Auditing,3703583476,3905225288,6022803528,12104572130,Individual Contributor,76990,20-10-2021,,,,1
6125590124,Rozelle,Cross,Finance,Auditing,7732477252,3371162925,8988913174,12104572130,Individual Contributor,89743,02-03-2012,17-02-2014,Involuntary,Budget cuts,0
6129740252,Hasty,Adolthine,Software,QA,12104572130,,,,Director,131799,22-06-2016,,,,1
6132282928,Lief,Kiehl,Software,Software Development,4860515053,1896476846,3902693036,12104572130,Individual Contributor,92261,10-05-2015,,,,1
6132413916,Willi,Ungerer,Software,QA,3228223998,500369130,3159687889,12104572130,Individual Contributor,86787,02-07-2015,,,,1
6134559657,Rochell,Barks,Marketing,Advertising,285196675,5584969996,1949400041,12104572130,Individual Contributor,83633,11-11-2020,,,,1
6135878113,Ransell,Laurance,HR,Training,7566882401,6064345413,1871591752,12104572130,Individual Contributor,74432,15-07-2017,,,,1
6136871049,Glen,Bussy,Software,Technical Support,5705066913,9195070758,12104572130,,Team Lead,97519,20-02-2017,,,,1
6138773096,Eirena,Duesberry,HR,Training,872204950,8279571732,1871591752,12104572130,Individual Contributor,79921,27-12-2015,,,,1
6142178483,Orelle,Iveagh,Finance,Financial Planning,7409078933,6711801205,5400546882,12104572130,Individual Contributor,83670,21-04-2012,,,,1
6142904317,Uriel,Morecombe,Software,Software Development,9798129566,5254944830,12104572130,,Team Lead,106752,23-04-2019,,,,1
6142970331,Crista,Josselson,R&D,Prototyping,6635192943,9407514914,9928084959,12104572130,Individual Contributor,93630,17-01-2016,,,,1
6143310336,Dunc,Swidenbank,R&D,Product Design,9104545105,9407514914,9928084959,12104572130,Individual Contributor,91956,21-01-2021,,,,1
6146031902,Michaella,Sail,Sales,Sales Operations,3884590873,316146636,1074347333,12104572130,Individual Contributor,73736,18-04-2020,08-05-2021,Voluntary,More flexible benefits,0
6147675114,Jolene,Lester,Sales,Sales Operations,8594426023,6002694929,5701309242,12104572130,Individual Contributor,75191,24-04-2018,,,,1
6148943231,Bjorn,D'Ruel,Finance,Auditing,1461189915,4509773399,6641422960,12104572130,Individual Contributor,86257,23-01-2012,,,,1
6160926318,Lonnard,Fandrich,Customer Service,Customer Support,8474160782,7799349465,9657388599,12104572130,Individual Contributor,73001,07-04-2015,,,,1
6162015595,Cobb,Sawyers,HR,Benefits,3335588954,2771745961,302887809,12104572130,Individual Contributor,72895,07-07-2012,,,,1
6164591294,Marget,Mechell,Marketing,Advertising,1329170177,1949400041,12104572130,,Team Lead,73426,16-12-2014,,,,1
6169316031,Emmy,Beverley,Sales,Business Development,5044231817,81223024,3664844848,12104572130,Individual Contributor,67198,12-09-2017,,,,1
6169918422,Milly,Yockley,Software,Technical Support,1747471771,1097818055,3159687889,12104572130,Individual Contributor,94728,05-08-2016,,,,1
6176027365,Kevan,McGiveen,Customer Service,Customer Support,1173750454,7799349465,9657388599,12104572130,Individual Contributor,65024,16-12-2015,,,,1
6178057837,Cyndia,Acklands,Finance,Auditing,3784100768,4509773399,8988913174,12104572130,Individual Contributor,78744,19-08-2018,,,,1
6181039057,Ethelyn,Hachette,Software,Technical Support,4887419255,5705066913,7708606215,12104572130,Individual Contributor,100899,17-02-2019,,,,1
6182164199,Karalee,Olerenshaw,Software,Software Development,3655330750,3331241071,7357925070,12104572130,Individual Contributor,81244,04-12-2014,,,,1
6187046202,Cassondra,Goulter,Operations,Project Management,4729374587,4521656077,8488156355,12104572130,Individual Contributor,67203,19-06-2016,,,,1
6187680418,Prentice,Duly,Sales,Business Development,3664844848,12104572130,,,Manager,77638,29-02-2012,09-12-2012,Voluntary,Found a better opportunity,0
6189070606,Mia,Wippermann,Sales,Account Management,5977987482,8983780137,390131335,12104572130,Individual Contributor,63456,04-06-2013,,,,1
6192650557,Kimmi,Jochens,Procurement,Vendor Management,3574465663,702442395,584122183,12104572130,Individual Contributor,65299,29-11-2015,,,,1
6194578105,Marchelle,Eaton,HR,Recruiting,9741260931,2656122790,3315940256,12104572130,Individual Contributor,78127,16-02-2019,,,,1
6197073157,Ulrick,Cawthry,Administration,Facilities,7404245430,4609895564,5419153998,12104572130,Individual Contributor,64194,23-10-2015,,,,1
6200185755,Constanta,Dack,Sales,Business Development,8667275807,2305445429,390131335,12104572130,Individual Contributor,70243,11-10-2014,20-10-2015,Involuntary,Company restructuring,0
6201562625,Rene,Muirden,Marketing,Marketing Research,4092540016,12104572130,,,Manager,104763,20-05-2019,,,,1
6202011570,Fancie,Hinrichsen,Marketing,Public Relations,5174670971,2271051594,4092540016,12104572130,Individual Contributor,82833,27-03-2021,,,,1
6205427746,Quinton,Trudgion,Legal,Corporate Law,7395423694,3180541437,5222419382,12104572130,Individual Contributor,68496,29-10-2012,,,,1
6206829084,Taber,Arney,HR,Benefits,9741260931,7418359847,5940412697,12104572130,Individual Contributor,71909,12-11-2013,25-09-2015,Involuntary,Performance,0
6207339267,Perkin,Ronnay,Finance,Auditing,3972048378,2793295523,12104572130,,Team Lead,88477,19-02-2016,,,,1
6207553298,Yul,Braund,Software,QA,4917030504,6279119392,7357925070,12104572130,Individual Contributor,76152,15-09-2021,,,,1
6208064656,Riannon,Witham,Marketing,Public Relations,784584731,3627551867,1949400041,12104572130,Individual Contributor,56106,12-07-2016,,,,1
6212474864,Susan,Brim,Software,QA,8910285795,5254944830,12104572130,,Team Lead,81837,27-11-2017,,,,1
6212701863,Elvin,Standingford,HR,Recruiting,1653689124,6284099512,8377149542,12104572130,Individual Contributor,59283,15-06-2019,,,,1
6213150398,Adam,Ackermann,Finance,Accounting,3049965686,9121244649,5400546882,12104572130,Individual Contributor,75426,06-10-2016,,,,1
6214299923,Tris,Woolhouse,Customer Service,Technical Support,9657388599,12104572130,,,Manager,90861,15-02-2013,,,,1
6216076748,Gill,Galletly,Administration,Executive Assistants,2840761127,8199309593,12104572130,,Team Lead,79432,28-06-2018,,,,1
6216562159,Torin,Philipsson,Administration,Travel,3030369468,2749334301,7922516714,12104572130,Individual Contributor,55115,09-12-2013,20-11-2015,Voluntary,Found a better opportunity,0
6216809251,Sergent,Jayes,Product Development,Product Marketing,9481633581,7509672865,765808111,12104572130,Individual Contributor,67222,23-11-2013,,,,1
6220081852,Diane,Warwick,Software,Software Development,1261309781,8910285795,259741855,12104572130,Individual Contributor,70627,06-11-2013,,,,1
6220406640,Alethea,Seiller,Software,Software Development,21007178,12104572130,,,Manager,123944,16-12-2015,,,,1
6223642175,Oberon,MacGuiness,Sales,Account Management,9874902446,316146636,3664844848,12104572130,Individual Contributor,65228,19-07-2019,,,,1
6228547086,Natalya,Bedding,Product Development,Product Management,740906809,3002121194,5207980214,12104572130,Individual Contributor,93501,18-03-2019,,,,1
6238334139,Emmit,Egel,Marketing,Marketing Research,796361013,3307450964,4092540016,12104572130,Individual Contributor,81948,07-04-2015,,,,1
6242728548,Osmund,Stedell,Software,Technical Support,5153899433,6220406640,7357925070,12104572130,Individual Contributor,98891,17-10-2016,,,,1
6251746283,Aprilette,Thomton,HR,Benefits,630048313,2656122790,5940412697,12104572130,Individual Contributor,73375,25-03-2013,27-03-2014,Voluntary,Better salary,0
6253829327,Jephthah,Lissimore,Marketing,Marketing Research,1486955622,3901305303,9743222543,12104572130,Individual Contributor,70192,25-01-2014,,,,1
6253999779,Dori,Stendall,Software,Technical Support,1747471771,3232398563,3159687889,12104572130,Individual Contributor,91943,13-03-2015,,,,1
6256429830,Lockwood,Jordan,HR,Recruiting,3333771992,2771745961,8377149542,12104572130,Individual Contributor,67823,24-03-2018,25-01-2019,Voluntary,More flexible benefits,0
6266375660,Clarence,Davenhill,Software,Technical Support,3902693036,12104572130,,,Manager,120323,20-06-2016,13-04-2018,Voluntary,Better salary,0
6267632204,Tibold,Blythe,Administration,Travel,2241426947,3529946098,12104572130,,Team Lead,55301,19-02-2021,,,,1
6268712051,Rolph,Sells,Software,Software Development,12104572130,,,,Director,104470,25-05-2020,,,,1
6272817206,Florenza,Barnham,Marketing,Advertising,7066567678,1670871353,2813655685,12104572130,Individual Contributor,88339,06-09-2020,,,,1
6272924243,Dagmar,Osburn,Software,Technical Support,21007178,12104572130,,,Manager,127891,02-10-2019,01-11-2020,Involuntary,Performance,0
6273085856,Petronille,Harrod,Legal,Intellectual Property,3506070575,2591261030,12104572130,,Team Lead,100202,02-01-2018,,,,1
6273978941,Bondie,Ducaen,Sales,Account Management,5044231817,256717339,3664844848,12104572130,Individual Contributor,79908,28-08-2019,,,,1
6274745376,Town,Flatley,Marketing,Marketing Research,285196675,2448499492,2813655685,12104572130,Individual Contributor,91762,02-06-2021,25-07-2021,Voluntary,Better salary,0
6279119392,Brennen,Branston,Software,Software Development,6268712051,12104572130,,,Manager,112250,11-11-2020,,,,1
6284099512,Blake,Balke,HR,Recruiting,8377149542,12104572130,,,Manager,70708,29-09-2018,,,,1
6284193546,Barnebas,Gladeche,Sales,Sales Operations,4052123241,3664844848,12104572130,,Team Lead,86502,05-07-2012,,,,1
6284594203,Nathan,Shatliff,HR,Recruiting,3315940256,12104572130,,,Manager,77201,15-12-2019,,,,1
6285105700,Jarrod,Vergo,Product Development,Project Management,1548536197,3448401754,5207980214,12104572130,Individual Contributor,98544,19-11-2020,,,,1
6287697863,Maximilien,Gherardesci,Software,QA,4917030504,2018169686,6372547560,12104572130,Individual Contributor,92490,20-07-2021,,,,1
6292544396,Dody,Speeks,Operations,Supply Chain,3353867183,9843016922,12104572130,,Team Lead,65252,17-06-2015,,,,1
6294108317,Fletch,Lazenby,R&D,Product Design,6635192943,9407514914,9928084959,12104572130,Individual Contributor,97831,14-08-2012,04-09-2013,Voluntary,More flexible benefits,0
6296572878,Catie,Claxson,Software,Technical Support,6505384746,1371430516,1091647106,12104572130,Individual Contributor,82535,13-11-2016,,,,1
6297652200,Brendin,Hawkwood,Procurement,Supply Chain,2061244656,7582291716,822744718,12104572130,Individual Contributor,70028,28-10-2012,,,,1
6298490303,Orson,Richardes,Sales,Account Management,271236772,6002694929,3664844848,12104572130,Individual Contributor,88141,03-01-2018,,,,1
6304311652,Sax,Hovell,Sales,Account Management,7449973146,4586655743,4932459135,12104572130,Individual Contributor,61409,12-02-2013,,,,1
6312350894,Lotta,Beldum,Software,Software Development,3655330750,7496509791,9368442131,12104572130,Individual Contributor,83818,10-11-2013,,,,1
6312696987,Jamaal,Hanner,Procurement,Supply Chain,4231200049,8698109743,4284772434,12104572130,Individual Contributor,58462,21-08-2017,,,,1
6312750116,Rochelle,Vanyashkin,HR,Benefits,9258459221,6284594203,3315940256,12104572130,Individual Contributor,61337,06-11-2020,,,,1
6324322772,Linus,Janse,Administration,Facilities,3301482371,2241426947,1055389029,12104572130,Individual Contributor,71228,18-10-2018,,,,1
6326110785,Lorin,Brucker,Administration,Travel,5810684935,8564371596,8652820129,12104572130,Individual Contributor,75178,19-03-2017,,,,1
6326769644,Baily,Byham,Software,Software Development,3211861850,6851422667,1091647106,12104572130,Individual Contributor,75795,05-12-2016,,,,1
6329889522,Anjela,Rentoul,Sales,Sales Operations,7201791507,7951572902,1074347333,12104572130,Individual Contributor,72811,18-03-2019,,,,1
6331365309,Aeriell,Newe,Software,Technical Support,1423842945,6279119392,5959242695,12104572130,Individual Contributor,98604,26-11-2016,,,,1
6334851076,Korey,Padillo,Operations,Project Management,6292544396,3966372359,8495424892,12104572130,Individual Contributor,70600,23-06-2016,,,,1
6335213654,Scotty,Hassewell,Operations,Logistics,2308855907,1740357466,12104572130,,Team Lead,93791,25-11-2016,26-09-2017,Voluntary,Relocation,0
6335797346,Evan,Kmieciak,Legal,Intellectual Property,5378368635,9988968226,5930096966,12104572130,Individual Contributor,82628,11-07-2019,,,,1
6338233283,Arabele,Mitkcov,Marketing,Advertising,2668671041,6201562625,2813655685,12104572130,Individual Contributor,77060,25-11-2016,,,,1
6340139566,Eal,Guislin,Software,Software Development,4422482610,3116630222,6129740252,12104572130,Individual Contributor,80310,13-09-2014,,,,1
6342070649,Ardine,MacNeely,Marketing,Public Relations,6790368933,7505933947,4092540016,12104572130,Individual Contributor,79000,03-01-2014,27-10-2014,Voluntary,More flexible benefits,0
6343662129,Ryon,Fairburn,Sales,Business Development,5701309242,12104572130,,,Manager,78903,18-07-2013,,,,1
6344546516,Parnell,Gilardengo,HR,Training,2120298853,4506693985,2874824995,12104572130,Individual Contributor,64609,19-04-2012,09-05-2013,Voluntary,Better salary,0
6346767524,Harald,Cowill,Finance,Financial Planning,2902943635,4691268378,12104572130,,Team Lead,96352,14-09-2019,,,,1
6347678043,Gram,Shillabeer,Operations,Supply Chain,908001053,91052068,9452810041,12104572130,Individual Contributor,69726,16-11-2015,,,,1
